Title,Popularity,Type,Mid,2016-05-01,2016-05-08,2016-05-15,2016-05-22,2016-05-29,2016-06-05,2016-06-12,2016-06-19,2016-06-26,2016-07-03,2016-07-10,2016-07-17,2016-07-24,2016-07-31,2016-08-07,2016-08-14,2016-08-21,2016-08-28,Average Search Popularity
Kingdom Hearts HD 1.5 ReMIX,28,Video Game Compilation,/m/0n8z3j5,0.01,0.012345679,0.013513514,0,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0,0.026315789,0,0,0,0.022222222,0.020833333,0.018518519,0.014265119
Titanfall,30,Video game,/m/0vxd_33,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.133333333,0.047619048,0.047619048,0.05,0.025641026,0.026315789,0.027027027,0.025,0.043478261,0.288888889,0.1875,0.074074074,0.059337854
HITMAN,24,Video game,/m/0vpxs5r,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000555556
Heroes of Might and Magic III: The Shadow of Death,23,Computer game,/m/05_rgr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banjo-Kazooie,24,Video game,/m/01sp_j,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.04,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.037037037,0.022902317
Luigi's Mansion,21,Video game,/m/0kynf,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0,0.018518519,0.019604992
The Wolf Among Us,20,Video game,/m/0jt61wn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men of War: Assault Squad 2,26,Video game,/m/0zrq1kr,0,0,0,0,0.018181818,0.02,0,0,0.023809524,0.025,0,0.026315789,0.027027027,0,0.02173913,0,0.020833333,0.018518519,0.011190286
Robocraft,22,Online game,/m/010rc_l1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assassin's Creed Unity,19,Video game,/m/010rs1_r,0.02,0.037037037,0.040540541,0.052631579,0.054545455,0.04,0.066666667,0.071428571,0.071428571,0.075,0.076923077,0.078947368,0.081081081,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.054603131
Battleborn,26,Video game,/g/11b7tsy6bk,0.08,0.074074074,0.054054054,0.070175439,0.054545455,0.04,0.044444444,0.047619048,0.023809524,0.025,0.025641026,0.052631579,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.040407493
We Happy Few,23,Video game,/g/11bxy2td8n,0,0,0,0,0,0,0.066666667,0.023809524,0,0.025,0,0,0.135135135,0.05,0.02173913,0.022222222,0.020833333,0.018518519,0.021329141
Ghost 1.0,25,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Crossing,26,Video game series,/m/0gh5gy,0.05,0.049382716,0.054054054,0.070175439,0.072727273,0.08,0.088888889,0.095238095,0.095238095,0.1,0.102564103,0.157894737,0.189189189,0.15,0.130434783,0.111111111,0.104166667,0.092592593,0.099647652
Mega Man X2,26,Video game,/m/06qn8z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Call of Duty: World at War,29,Video game,/m/047b2wf,0.06,0.074074074,0.081081081,0.087719298,0.090909091,0.12,0.133333333,0.142857143,0.166666667,0.175,0.153846154,0.131578947,0.135135135,0.125,0.108695652,0.111111111,0.104166667,0.111111111,0.117349192
Rogue Legacy,23,Video game,/m/0w6dqd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danganronpa Another Episode: Ultra Despair Girls,21,Video game,/m/0y4z6kf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guitar Hero II,26,Musical Game,/m/0cnjm0,0.01,0,0,0,0.018181818,0,0,0,0,0,0.025641026,0.026315789,0.027027027,0,0,0.022222222,0.020833333,0,0.008345623
Halo: Reach,25,Video game,/m/064p9fm,0.02,0.024691358,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.025641026,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.018518519,0.039071491
Space Engineers,25,Video game,/m/0ynw4ch,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0.02173913,0.022222222,0.020833333,0,0.004922456
Transformers: Devastation,24,Video game,/m/013f7jym,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Of Kings And Men,23,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super Mario World 2: Yoshi's Island,20,Video game,/m/0lcjd,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Final Fantasy Tactics,18,Video game,/m/0dvp7,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.044444444,0.020833333,0.018518519,0.021996967
Shining Force,22,Video game,/m/02zh_m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phantasy Star Online 2,19,Video game,/m/0ddcdfz,0.13,0.135802469,0.135135135,0.175438596,0.163636364,0.18,0.177777778,0.214285714,0.19047619,0.2,0.179487179,0.184210526,0.162162162,0.15,0.130434783,0.133333333,0.125,0.092592593,0.158876268
Five Nights at Freddy's,22,Video game,/m/011qbg9n,0.05,0.061728395,0.081081081,0.122807018,0.127272727,0.12,0.133333333,0.119047619,0.119047619,0.125,0.128205128,0.131578947,0.135135135,0.1,0.086956522,0.088888889,0.083333333,0.074074074,0.104860546
Love Live! School Idol Festival,21,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Granblue Fantasy,25,Video game,/m/0zds0mn,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0,0.023809524,0.023809524,0,0,0.026315789,0.027027027,0.025,0.02173913,0,0.020833333,0.018518519,0.015479873
Kartrider,26,Online game,/m/0bby41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metroid Prime 2: Echoes,21,Video game,/m/02d79m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Party Hard,21,Video game,/g/11bxysm9td,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027,0.025,0,0,0,0,0.00289039
Prominence Poker,19,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lord of the Rings: The Third Age,18,Video game,/m/047ly5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paper Mario: The Thousand-Year Door,18,Video game,/m/04310t,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Mario Party 2,18,Video game,/m/0140hc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batman: Arkham City,18,Video game,/m/0by0jvx,0.02,0.024691358,0.027027027,0.035087719,0.054545455,0.06,0.044444444,0.047619048,0.071428571,0.075,0.076923077,0.078947368,0.081081081,0.075,0.065217391,0.088888889,0.0625,0.055555556,0.05799761
Beyond: Two Souls,24,Video game,/m/0j_5mqh,0.01,0.012345679,0,0,0,0,0,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0,0,0.022222222,0,0,0.010898377
Deus Ex: Human Revolution Director's Cut,17,Video game,/m/02r67v4,0.01,0.012345679,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.088888889,0.208333333,0.148148148,0.058184606
Rocksmith 2014,19,Video game,/m/0wy4_ns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clicker Heroes,18,Video game,/m/0138wnnt,0.01,0,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.018575027
One Piece: Burning Blood,17,Video game,/g/11bw4zbbrp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Final Station,19,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0.001028807
Sonic Adventure 2: Battle,23,Video game,/m/01xkpd,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Chrono Trigger,20,Video game,/m/01y59,0.03,0.037037037,0.040540541,0.052631579,0.054545455,0.06,0.066666667,0.071428571,0.071428571,0.075,0.076923077,0.105263158,0.081081081,0.075,0.065217391,0.066666667,0.0625,0.055555556,0.063749186
Alan Wake,19,Video game,/m/064fs6,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Danganronpa: Trigger Happy Havoc,18,Video game,/m/0p7cslt,0,0,0,0,0,0.02,0.022222222,0,0,0.025,0.051282051,0.052631579,0.054054054,0.05,0.02173913,0.044444444,0.041666667,0.018518519,0.022308815
Ultimate Marvel vs. Capcom 3,19,Video game,/m/0h1gqk6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windforge,19,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyrule Warriors,19,Video game,/m/0zrnpf2,0.04,0.037037037,0.054054054,0.052631579,0.054545455,0.06,0.066666667,0.095238095,0.095238095,0.1,0.076923077,0.078947368,0.081081081,0.075,0.043478261,0.044444444,0.041666667,0.055555556,0.064028191
Decay: The Mare - Episode 1,19,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ori and the Blind Forest,20,Video game,/m/01112dxs,0,0,0,0.01754386,0,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0.002209227
Madden NFL Mobile,14,Mobile game,/g/11c3jxw7vq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Battlefield 3,15,Video game,/m/03y0gtw,0.05,0.074074074,0.081081081,0.087719298,0.090909091,0.1,0.133333333,0.119047619,0.119047619,0.15,0.102564103,0.105263158,0.108108108,0.1,0.086956522,0.111111111,0.104166667,0.111111111,0.101916272
Inside,18,,,0.06,0.074074074,0.081081081,0.105263158,0.109090909,0.1,0.155555556,0.142857143,0.30952381,0.4,0.41025641,0.315789474,0.297297297,0.225,0.195652174,0.177777778,0.208333333,0.148148148,0.195316686
The Isle,15,,,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.019337898
Mad Max,17,2015 video game,/m/0vzs7gt,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0,0.019733593
Mega Man 2,22,Video game,/m/020x6g,0,0,0.013513514,0,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0,0,0,0.020833333,0.018518519,0.014715128
Tony Hawk's Underground,15,Console game,/m/041jj7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sims 3,16,Video game,/m/03w992h,0.28,0.308641975,0.378378378,0.50877193,0.563636364,0.62,0.711111111,0.833333333,0.880952381,0.95,0.923076923,0.842105263,0.891891892,0.775,0.652173913,0.644444444,0.5625,0.5,0.657000995
Shin Megami Tensei: Persona 3 FES,18,Video game,/m/0fs78y,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Pokémon Ranger: Shadows of Almia,18,Video game,/m/03hjzll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limbo,18,Video game,/m/0bmh2g5,0,0,0,0,0,0.02,0.022222222,0.071428571,0.047619048,0.05,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.022142605
Just Cause 3,17,Video game,/m/0128rqm3,0.06,0.074074074,0.081081081,0.105263158,0.145454545,0.16,0.133333333,0.166666667,0.166666667,0.175,0.153846154,0.131578947,0.162162162,0.15,0.195652174,0.177777778,0.125,0.092592593,0.136452741
Megadimension Neptunia VII,17,Video game,/m/0113h9qg,0,0,0,0,0,0,0,0,0,0.025,0.025641026,0,0,0,0,0,0,0,0.00281339
Age of Empires III: The Asian Dynasties,18,Video game expansion,/m/02r6wvv,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0.001322751
Mabinogi,18,Online game,/m/07gf4z,0.03,0.037037037,0.040540541,0.052631579,0.054545455,0.06,0.066666667,0.095238095,0.071428571,0.075,0.102564103,0.105263158,0.081081081,0.075,0.065217391,0.088888889,0.0625,0.055555556,0.067731007
Decay - Part 1,16,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gundam Online Wars,15,Video game,/g/11r7q1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Until Dawn,15,Video game,/m/0pmg604,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.047619048,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.022085151
DCS World,16,Video game,/m/04143vt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batman: Arkham Origins,16,Video game,/m/0swnpd0,0.01,0.024691358,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.040969243
Nobunaga no Yabou: Souzou,16,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lord of the Rings Online,17,Online game,/m/0543v3,0.03,0.037037037,0.040540541,0.052631579,0.054545455,0.06,0.066666667,0.095238095,0.071428571,0.075,0.076923077,0.078947368,0.081081081,0.075,0.065217391,0.066666667,0.0625,0.055555556,0.063609949
Tales from the Borderlands,16,Video game,/m/010hq_pr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Life Is Strange,16,Video game,/m/0129c4zc,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.047619048,0.047619048,0.05,0.025641026,0.052631579,0.081081081,0.05,0.043478261,0.044444444,0.020833333,0.037037037,0.034121775
Pokkén Tournament,17,Video game,/m/011q98sb,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Need for Speed,10,Video game series,/m/02ks74,0.17,0.222222222,0.22972973,0.280701754,0.309090909,0.34,0.4,0.452380952,0.428571429,0.45,0.487179487,0.447368421,0.486486486,0.45,0.369565217,0.4,0.354166667,0.314814815,0.366237672
Mega Man Legacy Collection,15,Video game,/g/11c3j20r61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seven Knights,40,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emily Wants to Play,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puzzle Monster Quest,16,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mighty Morphin Power Rangers,19,Video game,/m/02pldds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jak 3,13,Video game,/m/0523v3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Final Fantasy XI Online,15,Online game,/m/026653,0.03,0.049382716,0.054054054,0.070175439,0.054545455,0.06,0.066666667,0.095238095,0.071428571,0.075,0.076923077,0.078947368,0.081081081,0.075,0.065217391,0.066666667,0.0625,0.055555556,0.06602123
Borderlands,15,Video game,/m/02x4v97,0.06,0.074074074,0.081081081,0.105263158,0.109090909,0.12,0.133333333,0.142857143,0.166666667,0.175,0.153846154,0.157894737,0.162162162,0.15,0.108695652,0.133333333,0.125,0.111111111,0.126078306
The Stanley Parable,14,Video game,/m/0kyq97r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xenoblade Chronicles X,14,Console game,/m/064q4cq,0.01,0.024691358,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.02144827
Viscera Cleanup Detail,14,Video game,/m/0108vm1q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyper Light Drifter,17,Computer game,/m/0y7v_dk,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027,0,0,0,0,0,0.001501502
Ghost in the Shell: Stand Alone Complex – First Assault Online,13,Online game,/m/012c5t6p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BATMAN - The Telltale Series,14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Star Wars: Dark Forces,14,Video game,/m/03j6w1,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.001388889
Left 4 Dead,12,Video game,/m/026pb4h,0.06,0.074074074,0.081081081,0.105263158,0.127272727,0.12,0.155555556,0.166666667,0.19047619,0.25,0.179487179,0.184210526,0.189189189,0.175,0.130434783,0.133333333,0.125,0.111111111,0.142119754
Quake Live,13,Video game,/m/03by2b2,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0,0.025,0,0,0.027027027,0.025,0.02173913,0,0.020833333,0.018518519,0.01531859
Red Dead Redemption,17,Video game,/m/027kj12,0.02,0.012345679,0.013513514,0.035087719,0.036363636,0.02,0.044444444,0.047619048,0.047619048,0.175,0.153846154,0.078947368,0.081081081,0.05,0.02173913,0.044444444,0.041666667,0.018518519,0.05234647
Mount & Blade: Warband,12,Video game,/m/0bh9vdp,0.05,0.061728395,0.081081081,0.087719298,0.109090909,0.12,0.155555556,0.19047619,0.214285714,0.225,0.179487179,0.157894737,0.162162162,0.15,0.130434783,0.133333333,0.166666667,0.12962963,0.139141424
The Legend of Zelda: Spirit Tracks,14,Console game,/m/05pbqbl,0,0,0,0.01754386,0.018181818,0,0.022222222,0,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0,0.018518519,0.015178952
Super Mario Wii U (Working Title),0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N++,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brave Frontier,18,Mobile game,/m/011q6nwy,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.051282051,0.026315789,0.054054054,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.023688402
Besiege,15,Video game,/g/11b73_mnf8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azure Striker Gunvolt 2,14,Video game,/g/1q620sbxf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State of Decay: Year-One Survival Edition,17,Video game,/m/0j7mhl5,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.044444444,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.021996967
Tomb Raider II,11,Video game,/m/069q5w,0.01,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0.02173913,0,0,0,0.003086036
Kingdom Hearts II,14,Video game,/m/05sp5n,0.02,0.024691358,0.027027027,0.035087719,0.036363636,0.06,0.066666667,0.071428571,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.045193229
Resident Evil,13,1996 video game,/m/05x1_j,0,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.044444444,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.021441412
Kirby Super Star,12,Video game,/m/04j0y3,0.01,0,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0,0.020833333,0.018518519,0.01884196
DmC Devil May Cry,12,Video game,/m/0ddg1nk,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.027027027,0.025,0.02173913,0.022222222,0.020833333,0.018518519,0.020762399
Titan Quest: Immortal Throne,14,Video game expansion,/m/02q9lmp,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.001388889
Mega Man X4,12,Video game,/m/04gcfl,0,0,0,0.01754386,0.018181818,0.02,0,0.023809524,0.023809524,0,0.025641026,0,0,0.025,0.02173913,0.022222222,0,0.018518519,0.012025868
BioShock Infinite,11,Video game,/m/0cp0788,0.02,0.024691358,0.027027027,0.035087719,0.054545455,0.04,0.066666667,0.071428571,0.095238095,0.125,0.076923077,0.078947368,0.081081081,0.075,0.043478261,0.066666667,0.0625,0.055555556,0.06110205
Cataclysm: Dark Days Ahead,13,Video game,/m/0114r79y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pier Solar and the Great Architects,13,Video game,/m/03nnbyw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fishing Planet,13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portal,9,Video game,/m/0fgjvt,0.09,0.111111111,0.121621622,0.175438596,0.181818182,0.2,0.222222222,0.238095238,0.261904762,0.225,0.230769231,0.263157895,0.27027027,0.25,0.217391304,0.222222222,0.1875,0.185185185,0.202983769
Fatal Frame III: The Tormented,11,Video game,/m/02r3fvm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super Mario Bros. 3,12,Video game,/m/0kymh,0.04,0.049382716,0.054054054,0.070175439,0.072727273,0.08,0.088888889,0.095238095,0.095238095,0.125,0.153846154,0.131578947,0.135135135,0.1,0.086956522,0.088888889,0.083333333,0.074074074,0.090250979
Space Station Silicon Valley,12,Video game,/m/073yh8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zelda II: The Adventure of Link,12,Video game,/m/01w59g,0,0,0,0,0,0,0,0,0.023809524,0,0.025641026,0.026315789,0,0.025,0.02173913,0.022222222,0,0,0.008040427
BioShock,14,Video game,/m/057jmp,0.04,0.049382716,0.054054054,0.070175439,0.072727273,0.08,0.111111111,0.119047619,0.261904762,0.25,0.153846154,0.157894737,0.135135135,0.125,0.130434783,0.133333333,0.145833333,0.148148148,0.124334922
Dead Space,12,2008 video game,/m/03c3hc_,0.04,0.049382716,0.054054054,0.052631579,0.054545455,0.06,0.066666667,0.071428571,0.071428571,0.075,0.076923077,0.078947368,0.081081081,0.075,0.043478261,0.066666667,0.0625,0.037037037,0.062042839
Danganronpa 2: Goodbye Despair,13,Video game,/m/0wbj7sy,0,0,0,0,0,0,0,0,0,0,0.025641026,0.026315789,0.027027027,0,0,0,0,0,0.004387991
Onigiri,13,Online game,/g/11bwgvghg7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Earth Defense Force 4.1: The Shadow of New Despair,12,Video game expansion,/g/11b7x2bdgz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Flame in the Flood,13,Video game,/m/0130ysy6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H1Z1: Just Survive,12,Online game,/m/01084pt_,0.02,0.024691358,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.05,0.051282051,0.052631579,0.054054054,0.025,0.043478261,0.044444444,0.041666667,0.018518519,0.039107103
Super Robot Taisen OG: The Moon Dwellers,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Final Fantasy VI,10,Video game,/m/0dvzc,0.02,0.024691358,0.027027027,0.035087719,0.036363636,0.04,0.044444444,0.047619048,0.047619048,0.075,0.076923077,0.052631579,0.054054054,0.05,0.043478261,0.044444444,0.041666667,0.037037037,0.044338189
The Elder Scrolls: Arena,11,Video game,/m/08f5tg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvel Ultimate Alliance,10,Video game,/m/0cl1sy,0.01,0.012345679,0.013513514,0.01754386,0.018181818,0.02,0.022222222,0.023809524,0.023809524,0.025,0.025641026,0.026315789,0.243243243,0.075,0.043478261,0.044444444,0.020833333,0.018518519,0.037994486
S.T.A.L.K.E.R.: Shadow of Chernobyl,11,Video game,/m/04k5g1,0.03,0.037037037,0.040540541,0.052631579,0.054545455,0.06,0.066666667,0.071428571,0.071428571,0.075,0.076923077,0.078947368,0.081081081,0.075,0.065217391,0.066666667,0.0625,0.055555556,0.062287198
Star Wars: Knights of the Old Republic,10,Video game,/m/03rtw2,0.02,0.024691358,0.027027027,0.035087719,0.036363636,0.02,0.022222222,0.023809524,0.023809524,0.05,0.051282051,0.026315789,0.054054054,0.025,0.02173913,0.022222222,0.041666667,0.018518519,0.030211636
Call of Duty: World at War: Zombies,10,Video game,/m/09gltp8,0.03,0.037037037,0.040540541,0.052631579,0.036363636,0.04,0.044444444,0.047619048,0.071428571,0.075,0.076923077,0.078947368,0.081081081,0.05,0.065217391,0.066666667,0.0625,0.055555556,0.056219778
